10,523776,0.01
11,2096128,0.015
12,8386560,0.032
13,33550336,0.068
14,134209536,0.109
15,536854528,0.229
16,2147450880,0.522
17,8589869056,0.972
18,34359607296,2.138
19,137438691328,3.937
20,549755289600,8.468
21,2199022206976,17.616
22,8796090925056,36.048
23,35184367894528,73.962
24,140737479966720,156.702
25,562949936644096,305.961
26,2251799780130816,674.13
27,9007199187632128,1628.46
